# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.6.1
#@/tick	154004
#@/user_id	linusboyle
duo ge 	多個	c=42 d=0.0400142 t=154004
duo gong neng 	多功能	c=4 d=1.73819e-24 t=154004
duo hang 	多行	c=2 d=0.321422 t=154004
duo he 	多和	c=1 d=0.00118265 t=154004
duo he 	多核	c=6 d=0.00110269 t=154004
duo hui 	奪回	c=1 d=2.2232e-17 t=154004
duo ji 	多級	c=10 d=3.71703e-05 t=154004
duo jin 	躲進	c=1 d=4.90876e-12 t=154004
duo jin cheng 	多進程	c=2 d=0.000300519 t=154004
duo jiu 	多久	c=3 d=0.00726273 t=154004
duo jiu a 	多久啊	c=1 d=5.03131e-08 t=154004
duo kui le 	多虧了	c=1 d=1.7042e-07 t=154004
duo le 	多了	c=6 d=0.000871757 t=154004
duo li fang ti 	多立方體	c=1 d=1.71794e-72 t=154004
duo lu 	多路	c=1 d=0.00367942 t=154004
duo luo 	墮落	c=2 d=2.21595e-08 t=154004
duo mai le 	多買了	c=1 d=4.12477e-53 t=154004
duo mei ti 	多媒體	c=9 d=6.16012e-07 t=154004
duo mian shou 	多面手	c=1 d=3.55831e-21 t=154004
duo nian 	多年	c=4 d=6.40913e-32 t=154004
duo nian yi hou 	多年以後	c=9 d=0.0391907 t=154004
duo nian yi lai 	多年以來	c=1 d=9.67086e-19 t=154004
duo quan 	奪權	c=1 d=2.31353e-15 t=154004
duo ren 	多人	c=2 d=0.00682212 t=154004
duo ru niu mao 	多如牛毛	c=1 d=5.27741e-11 t=154004
duo shao 	多少	c=39 d=0.49744 t=154004
duo shao a 	多少啊	c=1 d=0.537944 t=154004
duo shao bian 	多少遍	c=1 d=4.58391e-30 t=154004
duo shao ci 	多少次	c=2 d=2.07789e-08 t=154004
duo shao ge 	多少個	c=1 d=4.43092e-13 t=154004
duo shao nian 	多少年	c=1 d=2.11369e-11 t=154004
duo shao ren 	多少人	c=1 d=3.27559e-47 t=154004
duo shi jian 	多事件	c=2 d=3.61335e-13 t=154004
duo shi zhong 	多時鐘	c=2 d=4.3591e-10 t=154004
duo shu ju 	多數據	c=1 d=2.05018e-05 t=154004
duo tai 	多臺	c=2 d=6.08722e-14 t=154004
duo tiao 	多條	c=1 d=1.89416e-15 t=154004
duo tiao zhi ling 	多條指令	c=1 d=5.74328e-65 t=154004
duo wen jian 	多文件	c=1 d=1.13686e-09 t=154004
duo xian cheng 	多線程	c=3 d=1.47036e-06 t=154004
duo xiang 	多項	c=2 d=1.8595e-33 t=154004
duo xiang shi 	多項式	c=16 d=2.02034e-10 t=154004
duo xiao shi 	多小時	c=0 d=1.34771e-41 t=154004
duo xing 	惰性	c=3 d=0.0466538 t=154004
duo yang xing 	多樣性	c=1 d=2.67855e-62 t=154004
duo yi 	多疑	c=1 d=0.028297 t=154004
duo yi dian 	多一點	c=2 d=2.65379e-41 t=154004
duo yi wei 	多一位	c=1 d=0.000590229 t=154004
duo yi xie 	多一些	c=2 d=7.5916e-24 t=154004
duo yong hu 	多用戶	c=2 d=1.09028e-35 t=154004
duo yu 	多於	c=4 d=3.93446e-36 t=154004
duo yu 	多餘	c=1 d=1.8981e-10 t=154004
duo yu yan 	多語言	c=0 d=3.17716e-42 t=154004
duo yu yan zhe 	多語言者	c=1 d=3.19309e-41 t=154004
duo yuan 	多元	c=1 d=1.01177e-20 t=154004
duo yue 	多月	c=0 d=4.54681e-53 t=154004
duo zai 	躲在	c=1 d=5.62495e-26 t=154004
duo zhi ling 	多指令	c=1 d=1.4897e-42 t=154004
duo zhong 	多種	c=1 d=2.35826e-05 t=154004
duo zi 	多字	c=1 d=2.03144e-44 t=154004
duo zou 	奪走	c=1 d=1.97751e-51 t=154004
e 	娥	c=2 d=6.7904e-06 t=154004
e 	惡	c=0 d=8.8967e-09 t=154004
e 	額	c=40 d=0.215456 t=154004
e 	餓	c=1 d=2.63382e-11 t=154004
e a 	額啊	c=1 d=2.86301e-22 t=154004
e bu 	惡補	c=2 d=9.21909e-08 t=154004
e chou 	惡臭	c=0 d=5.43721e-10 t=154004
e chou de 	惡臭的	c=1 d=5.46446e-09 t=154004
e de 	餓得	c=1 d=4.8091e-06 t=154004
e dou 	惡鬥	c=0 d=3.34301e-23 t=154004
e dou yi fan 	惡鬥一番	c=1 d=3.35977e-22 t=154004
e du 	額度	c=5 d=1.80522e-08 t=154004
e guo 	俄國	c=2 d=0.0407175 t=154004
e hua 	惡化	c=2 d=1.50805e-39 t=154004
e hui 	堊灰	c=0 d=1.18878e-06 t=154004
e jian 	惡見	c=1 d=4.51259e-22 t=154004
e le me 	餓了麼	c=1 d=1.11396e-05 t=154004
e luo si 	俄羅斯	c=1 d=0.000107825 t=154004
e qu wei 	惡趣味	c=1 d=6.70755e-38 t=154004
e qun 	鵝羣	c=1 d=3.74573e-66 t=154004
e shu ru 	額輸入	c=1 d=4.49238e-28 t=154004
e si 	餓死	c=2 d=6.07254e-15 t=154004
e wai 	額外	c=19 d=0.00245409 t=154004
e wai kai xiao 	額外開銷	c=1 d=1.97791e-24 t=154004
e wu xian 	惡無限	c=1 d=8.9413e-08 t=154004
e yi 	惡意	c=1 d=5.42854e-50 t=154004
e yi de 	惡意的	c=1 d=5.45575e-49 t=154004
e yu 	俄語	c=1 d=1.7089e-10 t=154004
ei 	誒	c=90 d=0.554397 t=154004
ei ei 	欸欸	c=3 d=1.94548e-06 t=154004
en 	嗯	c=60 d=2.05462 t=154004
en en 	嗯嗯	c=32 d=0.70118 t=154004
en en hao de 	嗯嗯好的	c=1 d=7.77187e-06 t=154004
en en na hao 	嗯嗯那好	c=1 d=9.35095e-35 t=154004
en ge si 	恩格斯	c=1 d=0.477114 t=154004
en hao de 	嗯好的	c=2 d=6.34772e-07 t=154004
en na ge 	嗯那個	c=2 d=0.0160829 t=154004
eng 	嗯	c=0 d=0.00547488 t=154004
er 	二	c=30 d=0.618783 t=154004
er 	兒	c=3 d=0.00502874 t=154004
er 	而	c=272 d=2.11773 t=154004
er bei 	而被	c=1 d=1.64385e-24 t=154004
er bu hui 	而不會	c=1 d=9.59778e-18 t=154004
er bu qiang 	而不強	c=1 d=1.25574e-32 t=154004
er bu shi 	而不是	c=31 d=0.267135 t=154004
er bu xu yao 	而不需要	c=2 d=0.70822 t=154004
er bu yong 	而不用	c=1 d=1.58542e-10 t=154004
er cha 	二叉	c=2 d=0.276651 t=154004
er cha shu 	二叉樹	c=11 d=0.939459 t=154004
er cheng 	二乘	c=3 d=2.95381e-07 t=154004
er cheng 	而成	c=1 d=0.00186406 t=154004
er ci 	二次	c=3 d=0.0706597 t=154004
er ci chuang zuo 	二次創作	c=2 d=0.388911 t=154004
er ci han shu 	二次函數	c=2 d=1.0017e-20 t=154004
er ci kai fa 	二次開發	c=1 d=8.46109e-35 t=154004
er ci shi 	二次式	c=1 d=1.02881e-40 t=154004
er deng 	二等	c=6 d=0.000982903 t=154004
er deng fen 	二等分	c=1 d=3.49796e-55 t=154004
er deng jiang 	二等獎	c=1 d=0.000426457 t=154004
er dian 	二點	c=0 d=3.32906e-62 t=154004
er dian san ci 	二點三次	c=1 d=3.34575e-61 t=154004
er ding 	而定	c=1 d=1.11166e-10 t=154004
er er 	爾爾	c=1 d=0.00914087 t=154004
er fei 	而非	c=4 d=0.597501 t=154004
er fen 	二分	c=9 d=0.000132358 t=154004
er fen cha zhao 	二分查找	c=2 d=7.5617e-07 t=154004
er fen fa 	二分法	c=4 d=1.213e-07 t=154004
er hao 	二號	c=0 d=9.99117e-21 t=154004
er hao lou 	二號樓	c=1 d=1.00413e-19 t=154004
er hou 	而後	c=6 d=0.786628 t=154004
er ji 	二級	c=6 d=0.00369786 t=154004
er ji 	耳機	c=2 d=4.11929e-08 t=154004
er ji guan 	二極管	c=1 d=0.0309618 t=154004
er ji ye biao 	二級頁表	c=1 d=4.17403e-75 t=154004
er jie 	二階	c=16 d=3.94858e-19 t=154004
er jin 	而今	c=1 d=1.10856e-36 t=154004
er jin zhi 	二進制	c=31 d=0.00992511 t=154004
er lai 	二來	c=5 d=0.0675424 t=154004
er lou 	二樓	c=2 d=1.83116e-05 t=154004
er lu 	二路	c=2 d=0.00618964 t=154004
er lu gui bing 	二路歸併	c=1 d=0.00577048 t=154004
er mu 	耳目	c=0 d=8.86892e-31 t=154004
er mu qian 	而目前	c=1 d=1.59337e-10 t=154004
er nian ji 	二年級	c=1 d=0.0761538 t=154004
er qie 	而且	c=106 d=0.83813 t=154004
er ren 	二人	c=3 d=4.05162e-19 t=154004
er ru 	而入	c=1 d=0.000241172 t=154004
er sai 	耳塞	c=1 d=4.3333e-45 t=154004
er shi 	二十	c=0 d=5.65718e-06 t=154004
er shi 	二是	c=1 d=4.975e-52 t=154004
er shi 	而是	c=41 d=0.176431 t=154004
er shi ji 	二十集	c=1 d=5.68554e-05 t=154004
er shi jiu nian 	二十九年	c=1 d=0.00887071 t=154004
er shi nian 	二十年	c=1 d=2.3111e-32 t=154004
er shi nian lai 	二十年來	c=2 d=1.46757e-13 t=154004
er shi si 	二十四	c=1 d=0.319819 t=154004
er shi tong guo 	而是通過	c=1 d=3.49331e-10 t=154004
er shi yu nian 	二十餘年	c=1 d=3.01707e-21 t=154004
er shou 	二手	c=4 d=1.58353e-42 t=154004
er shou shi chang 	二手市場	c=1 d=1.26332e-44 t=154004
er tan 	而談	c=1 d=4.24402e-06 t=154004
er wei 	二位	c=1 d=6.21548e-24 t=154004
er wei 	二維	c=5 d=0.0534918 t=154004
er wei ma 	二維碼	c=2 d=1.16706e-45 t=154004
er wei zuo biao 	二維坐標	c=1 d=1.25967e-10 t=154004
er wen 	耳聞	c=0 d=0.00266491 t=154004
er wo 	而我	c=1 d=1.51093e-32 t=154004
er xi 	兒戲	c=1 d=6.56914e-28 t=154004
er xiang 	二項	c=0 d=9.08695e-52 t=154004
er xiang fen bu 	二項分佈	c=1 d=9.1325e-51 t=154004
er xiao jie 	二小節	c=1 d=0.187308 t=154004
er xuan yi 	二選一	c=1 d=3.58907e-34 t=154004
er yan 	而言	c=43 d=0.988127 t=154004
er yi 	而已	c=34 d=0.841556 t=154004
er yu 	而與	c=1 d=3.01451e-11 t=154004
er yuan 	二元	c=4 d=0.873716 t=154004
er yuan zu 	二元組	c=1 d=7.25732e-53 t=154004
er zai 	而在	c=2 d=2.03462e-33 t=154004
er zai yu 	而在於	c=1 d=2.00392e-60 t=154004
er zhan 	二戰	c=2 d=0.101134 t=154004
er zhe 	二者	c=12 d=0.172045 t=154004
er zhe 	而這	c=1 d=3.98723e-07 t=154004
er zhe ge 	而這個	c=0 d=7.2103e-07 t=154004
er zhe ge guo cheng zhong 	而這個過程中	c=1 d=7.24644e-06 t=154004
er zhe shi 	而這是	c=1 d=2.41953e-42 t=154004
er zhi hou 	而之後	c=1 d=3.00672e-10 t=154004
er zi 	二字	c=1 d=1.22049e-50 t=154004
er zi 	兒子	c=1 d=0.323033 t=154004
fa 	乏	c=0 d=1.29759e-07 t=154004
fa 	法	c=55 d=1 t=154004
fa 	發	c=45 d=2.16348 t=154004
fa bao 	發包	c=1 d=0.00150937 t=154004
fa bao zhi 	發包製	c=1 d=0.00235786 t=154004
fa bi 	法幣	c=1 d=2.12942e-10 t=154004
fa biao 	發表	c=12 d=0.00652193 t=154004
fa biao le 	發表了	c=1 d=1.4547e-27 t=154004
fa biao yu 	發表於	c=1 d=0.0655462 t=154004
fa bing 	發兵	c=1 d=9.03116e-08 t=154004
fa bu 	發佈	c=14 d=0.000589407 t=154004
fa bu chu 	發不出	c=0 d=1.79127e-06 t=154004
fa bu chu qu 	發不出去	c=2 d=3.67397e-05 t=154004
fa bu liao 	乏不了	c=1 d=1.3041e-06 t=154004
fa bu zai 	發佈在	c=2 d=0.000241172 t=154004
fa chu 	發出	c=19 d=0.279431 t=154004
fa chu de 	發出的	c=1 d=2.56172e-08 t=154004
fa chu jing gao 	發出警告	c=1 d=1.95524e-06 t=154004
fa chu lai 	發出來	c=3 d=3.83219e-11 t=154004
fa chu qu 	發出去	c=2 d=1.74253e-05 t=154004
fa chu qu le 	發出去了	c=1 d=0.000175127 t=154004
fa dai 	發呆	c=2 d=9.08261e-06 t=154004
fa dao 	發到	c=3 d=5.87785e-14 t=154004
fa dao zhe er 	發到這兒	c=1 d=7.23881e-23 t=154004
fa de 	發的	c=6 d=0.000710934 t=154004
fa dian 	發點	c=1 d=1.84582e-05 t=154004
fa dong 	發動	c=1 d=3.33552e-25 t=154004
fa fa 	發發	c=1 d=0.0995012 t=154004
fa fang cheng 	法方程	c=2 d=3.67922e-68 t=154004
fa fang cheng fa 	法方程法	c=1 d=1.61735e-68 t=154004
fa gei 	發給	c=4 d=1.24973e-05 t=154004
fa gei ni 	發給你	c=0 d=9.25978e-09 t=154004
fa gei ni de 	發給你的	c=1 d=9.3062e-08 t=154004
fa gei wo 	發給我	c=1 d=8.33938e-41 t=154004
fa guan 	法官	c=12 d=0.562661 t=154004
fa guan fu 	法官服	c=3 d=0.148732 t=154004
fa guang 	發光	c=1 d=4.47545e-13 t=154004
fa guang fa re 	發光發熱	c=1 d=2.90875e-32 t=154004
fa guo 	法國	c=2 d=2.90281e-08 t=154004
fa guo 	發過	c=1 d=2.91736e-08 t=154004
fa guo qu 	發過去	c=1 d=5.47377e-30 t=154004
fa guo qu le 	發過去了	c=1 d=5.50121e-29 t=154004
fa hang shang 	發行商	c=0 d=0.00547488 t=154004
fa hang shang eng 	發行商嗯	c=1 d=0.0550232 t=154004
fa hao shi ling 	發號施令	c=1 d=3.11806e-26 t=154004
fa hui 	發揮	c=13 d=0.0500541 t=154004
fa jue 	發掘	c=1 d=3.59346e-19 t=154004
fa kuan 	罰款	c=1 d=6.8961e-70 t=154004
fa lai 	發來	c=2 d=1.61094e-36 t=154004
fa le 	發了	c=12 d=0.818035 t=154004
fa le yi fen 	發了一份	c=1 d=2.17318e-14 t=154004
fa le yi pian 	發了一篇	c=1 d=3.45433e-25 t=154004
fa lv 	法律	c=6 d=7.10658e-12 t=154004
fa lv wen shu 	法律文書	c=1 d=0.143704 t=154004
fa ming 	發明	c=1 d=1.06513e-07 t=154004
fa ming zhe 	發明者	c=1 d=2.60717e-09 t=154004
fa pian 	發片	c=1 d=5.97685e-34 t=154004
fa piao 	發票	c=24 d=1.67912 t=154004
fa qi 	發起	c=4 d=0.282239 t=154004
fa qiu 	發球	c=1 d=3.3527e-56 t=154004
fa re 	發熱	c=0 d=2.89424e-33 t=154004
fa ren shen si 	發人深思	c=1 d=5.16378e-49 t=154004
fa shao 	發燒	c=2 d=0.000467098 t=154004
fa she 	發射	c=13 d=2.08852e-16 t=154004
fa shen 	發身	c=1 d=5.34243e-08 t=154004
fa sheng 	發生	c=56 d=0.226502 t=154004
fa sheng 	發聲	c=9 d=3.84865e-07 t=154004
fa sheng le 	發生了	c=2 d=0.0196437 t=154004
fa sheng xue 	發生學	c=3 d=2.41244e-07 t=154004
fa shi 	法師	c=6 d=0.024972 t=154004
fa song 	發送	c=52 d=5.83255 t=154004
fa song fang 	發送放	c=2 d=4.54231e-11 t=154004
fa song shi jian 	發送時間	c=1 d=3.99185e-50 t=154004
fa song zhe 	發送者	c=1 d=3.64529e-11 t=154004
fa te lai ke 	法特萊克	c=1 d=4.98125e-08 t=154004
fa tie 	發帖	c=1 d=4.23522e-11 t=154004
fa wang 	發往	c=1 d=5.20133e-46 t=154004
fa wei 	乏味	c=3 d=0.985112 t=154004
fa wen 	發問	c=1 d=0.153355 t=154004
fa xian 	發現	c=58 d=0.41906 t=154004
fa xian le 	發現了	c=1 d=2.40631e-07 t=154004
fa xie 	發泄	c=3 d=6.92876e-08 t=154004
fa xing 	發行	c=1 d=8.33823e-10 t=154004
fa xing 	髮型	c=1 d=4.93085e-06 t=154004
fa xing ban 	發行版	c=1 d=0.562705 t=154004
fa xing liang 	發行量	c=1 d=0.0605068 t=154004
fa xue 	法學	c=1 d=0.0587185 t=154004
fa xue yuan 	法學院	c=2 d=7.14522e-07 t=154004
fa yan 	發言	c=8 d=0.0368846 t=154004
fa yan 	發豔	c=1 d=2.71967e-06 t=154004
fa yan ren 	發言人	c=1 d=9.5039e-20 t=154004
fa yang 	發揚	c=3 d=2.30239e-17 t=154004
fa yi fen 	發一份	c=2 d=0.00100276 t=154004
fa yi ge 	發一個	c=1 d=2.64334e-24 t=154004
fa yi xia 	發一下	c=4 d=2.51836e-13 t=154004
fa yin 	發音	c=6 d=5.64024e-07 t=154004
fa yin bu wei 	發音部位	c=2 d=3.21152e-07 t=154004
fa yin fang fa 	發音方法	c=2 d=4.62674e-07 t=154004
fa yin fang shi 	發音方式	c=1 d=1.21908e-07 t=154004
fa ying 	發硬	c=1 d=4.3522e-08 t=154004
fa ying guang 	發熒光	c=1 d=2.066e-66 t=154004
fa you jian 	發郵件	c=1 d=0.000804733 t=154004
fa yuan 	法院	c=2 d=0.0210669 t=154004
fa yuan 	發源	c=0 d=1.0313e-40 t=154004
fa yuan li 	法院裏	c=1 d=0.114178 t=154004
fa yuan yu 	發源於	c=1 d=1.03647e-39 t=154004
fa zhan 	發展	c=134 d=4.58163 t=154004
fa zhan chu 	發展出	c=1 d=6.77633e-11 t=154004
fa zhan dui xiang 	發展對象	c=24 d=0.112687 t=154004
fa zhan guan 	發展觀	c=0 d=5.74445e-39 t=154004
fa zhan hui 	發展會	c=2 d=2.97795e-06 t=154004
fa zhan jing ji 	發展經濟	c=2 d=0.0205316 t=154004
fa zhan mo shi 	發展模式	c=1 d=0.186374 t=154004
fa zhan neng 	發展能	c=1 d=8.46514e-70 t=154004
fa zhan qu shi 	發展趨勢	c=1 d=2.59461e-11 t=154004
fa zhan zhong xin 	發展中心	c=1 d=2.15823e-21 t=154004
fa zhang 	法杖	c=3 d=6.43071e-05 t=154004
fa zhi 	法治	c=1 d=7.85399e-12 t=154004
fa zi 	發自	c=3 d=3.86638e-10 t=154004
fa zi nei xin 	發自內心	c=1 d=8.73539e-28 t=154004
fan 	反	c=16 d=0.239343 t=154004
fan 	犯	c=2 d=5.44647e-29 t=154004
fan 	翻	c=10 d=0.00762106 t=154004
fan 	范	c=1 d=1.14469e-32 t=154004
fan bei 	翻倍	c=3 d=1.3891e-50 t=154004
fan bi 	反比	c=4 d=4.32005e-09 t=154004
fan bian huan 	反變換	c=3 d=0.396531 t=154004
fan bu 	反哺	c=1 d=2.77844e-32 t=154004
fan bu zhao 	犯不着	c=1 d=1.14372e-21 t=154004
fan chen 	凡塵	c=2 d=0.116286 t=154004
fan chou 	範疇	c=2 d=7.08703e-09 t=154004
fan chou lun 	範疇論	c=2 d=7.47174e-35 t=154004
fan chu 	翻出	c=1 d=1.77158e-22 t=154004
fan chu lai 	翻出來	c=1 d=8.76574e-10 t=154004
fan chuang zi me 	翻窗子麼	c=1 d=4.38683e-13 t=154004
fan dao 	翻到	c=0 d=0.000118265 t=154004
fan dong fen zi 	反動分子	c=1 d=2.71025e-24 t=154004
fan du lin lun 	反杜林論	c=2 d=5.45389e-45 t=154004
fan dui 	反對	c=3 d=0.0417941 t=154004
fan er 	反而	c=6 d=2.14491e-07 t=154004
fan fan 	翻翻	c=2 d=0.000333189 t=154004
fan fan fu fu 	反反覆覆	c=5 d=0.00144468 t=154004
fan fu 	反腐	c=1 d=1.03791e-26 t=154004
fan fu 	反覆	c=9 d=0.796616 t=154004
fan fu chang lian 	反腐倡廉	c=2 d=2.7347e-12 t=154004
fan fu guan shang 	反覆觀賞	c=1 d=0.690734 t=154004
fan gai 	翻蓋	c=1 d=1.344e-37 t=154004
fan gan 	反感	c=1 d=5.18454e-08 t=154004
fan gui na 	反歸納	c=1 d=6.19416e-13 t=154004
fan guo lai 	反過來	c=3 d=1.59007e-15 t=154004
fan guo lai shuo 	反過來說	c=1 d=3.13806e-13 t=154004
fan hong 	泛紅	c=1 d=1.00153e-18 t=154004
fan hua 	泛化	c=1 d=7.16069e-13 t=154004
fan hui 	反悔	c=1 d=8.62146e-50 t=154004
fan hui 	返回	c=69 d=2.29335 t=154004
fan hui di zhi 	返回地址	c=1 d=1.7983e-51 t=154004
fan hui qu 	返回去	c=1 d=3.73757e-11 t=154004
fan hui zhi 	返回值	c=21 d=0.00151111 t=154004
fan juan ji 	反卷積	c=1 d=1.12685e-52 t=154004
fan kai 	翻開	c=0 d=3.71818e-39 t=154004
fan kai yi ye 	翻開一頁	c=1 d=3.73681e-38 t=154004
fan kuai 	樊噲	c=1 d=2.53918e-51 t=154004
fan kui 	反饋	c=18 d=5.14799e-13 t=154004
fan la ji 	反垃圾	c=1 d=1.80645e-16 t=154004
fan lai fan qu 	翻來翻去	c=1 d=2.11837e-37 t=154004
fan lan 	氾濫	c=3 d=3.77837e-09 t=154004
fan le 	反了	c=2 d=3.26103e-24 t=154004
fan le 	犯了	c=3 d=8.37019e-21 t=154004
fan li 	反例	c=7 d=3.3656e-13 t=154004
fan li 	範例	c=1 d=3.28351e-46 t=154004
fan long 	樊籠	c=1 d=3.80323e-10 t=154004
fan lu 	翻錄	c=2 d=2.37557e-14 t=154004
fan ma 	反碼	c=11 d=7.33946e-09 t=154004
fan mao 	繁茂	c=0 d=5.43316e-60 t=154004
fan mao de 	繁茂的	c=1 d=5.46039e-59 t=154004
fan mi fa 	反冪法	c=2 d=0.031273 t=154004
fan mian 	反面	c=1 d=6.5669e-24 t=154004
fan nao 	煩惱	c=2 d=3.42356e-08 t=154004
fan pai 	翻拍	c=5 d=0.0016898 t=154004
fan pai bu fen 	翻拍部分	c=1 d=5.62896e-05 t=154004
fan pai ju 	翻拍劇	c=1 d=0.0012684 t=154004
fan qing 	煩請	c=0 d=7.97947e-23 t=154004
fan qing zhu yi 	煩請注意	c=1 d=8.01947e-22 t=154004
fan ren 	煩人	c=2 d=2.59373e-07 t=154004
fan she 	反射	c=2 d=1.36925e-17 t=154004
fan she zhen 	反射陣	c=1 d=1.39348e-80 t=154004
fan shi 	範式	c=5 d=0.000289433 t=154004
fan shi lin 	凡士林	c=1 d=4.24546e-10 t=154004
fan shu 	翻書	c=3 d=0.0812682 t=154004
fan shu 	范數	c=29 d=0.0246168 t=154004
fan shu xia 	范數下	c=1 d=2.70556e-33 t=154004
fan shui 	反水	c=1 d=1.85634e-13 t=154004
fan si 	反思	c=5 d=1.11692e-11 t=154004
fan su 	凡俗	c=1 d=0.0123389 t=154004
fan suo 	繁瑣	c=6 d=0.332871 t=154004
fan tan 	反彈	c=1 d=2.03572e-10 t=154004
fan ti 	繁體	c=2 d=7.09399e-42 t=154004
fan tian fu di 	翻天覆地	c=1 d=1.42541e-23 t=154004
fan wei 	範圍	c=15 d=1.04676 t=154004
fan wei nei 	範圍內	c=1 d=1.33339e-32 t=154004
fan wei shu 	範圍樹	c=1 d=7.37751e-11 t=154004
fan wen 	反問	c=1 d=4.1242e-22 t=154004
fan wen 	範文	c=1 d=6.39802e-41 t=154004
fan xiang 	反向	c=5 d=0.00103591 t=154004
fan xiang 	反響	c=1 d=5.36338e-54 t=154004
fan xiao 	返校	c=7 d=0.786683 t=154004
fan xiao zhi hou 	返校之後	c=1 d=9.67415e-23 t=154004
fan xin 	翻新	c=1 d=5.35626e-09 t=154004
fan xing 	泛型	c=11 d=0.152826 t=154004
fan xiu li 	反修例	c=3 d=2.89907e-20 t=154004
fan xu 	反序	c=1 d=0.108067 t=154004
fan ye 	翻頁	c=5 d=0.00611788 t=154004
fan yi 	翻譯	c=37 d=0.839457 t=154004
fan yi cheng xu 	翻譯程序	c=1 d=1.02919e-15 t=154004
fan yi ci 	反義詞	c=1 d=3.08599e-22 t=154004
fan yi guo cheng 	翻譯過程	c=1 d=3.61959e-16 t=154004
fan yin 	泛音	c=1 d=0.960789 t=154004
fan ying 	反應	c=6 d=1.05921 t=154004
fan ying 	反映	c=48 d=0.628135 t=154004
fan ying gei 	反映給	c=1 d=6.42681e-35 t=154004
fan za 	繁雜	c=2 d=8.20651e-27 t=154004
fan zhan 	反戰	c=2 d=2.06326e-21 t=154004
fan zhen 	范臻	c=1 d=3.78813e-22 t=154004
fan zheng 	反正	c=20 d=0.484401 t=154004
fan zhi 	反之	c=5 d=7.08582e-07 t=154004
fan zhi 	反置	c=2 d=1.86109e-34 t=154004
fan zhi 	繁殖	c=1 d=5.25718e-54 t=154004
fan zhuan 	反轉	c=4 d=1.01537e-05 t=154004
fan zhuan 	翻轉	c=1 d=3.56305e-66 t=154004
fan zu 	返祖	c=1 d=2.43257e-17 t=154004
fan zui 	犯罪	c=1 d=0.0706512 t=154004
fang 	坊	c=0 d=7.98788e-06 t=154004
fang 	房	c=1 d=4.56897e-21 t=154004
fang 	放	c=15 d=0.0281068 t=154004
fang 	方	c=14 d=0.0420036 t=154004
fang 	防	c=1 d=1.72426e-27 t=154004
fang ai 	妨礙	c=2 d=2.12169e-26 t=154004
fang an 	方案	c=22 d=1.3138e-05 t=154004
fang bian 	方便	c=34 d=0.0800743 t=154004
fang bian cheng du 	方便程度	c=1 d=1.31086e-08 t=154004
fang bian mian 	方便麪	c=1 d=5.65718e-05 t=154004
fang bu fang bian 	方不方便	c=2 d=2.94668e-08 t=154004
fang bu xia 	放不下	c=1 d=3.45738e-06 t=154004
fang cang 	方艙	c=1 d=1.03685e-14 t=154004
fang chang 	防長	c=1 d=0.449329 t=154004
fang cheng 	方程	c=29 d=2.08516 t=154004
fang cheng zu 	方程組	c=5 d=4.3327e-33 t=154004
fang cun 	訪存	c=23 d=2.1683e-09 t=154004
fang da 	放大	c=3 d=0.00609675 t=154004
fang da suo xiao 	放大縮小	c=1 d=1.68696e-05 t=154004
fang dan 	防彈	c=3 d=0.144933 t=154004
fang dan bei xin 	防彈背心	c=1 d=1.4008e-24 t=154004
fang dan fa 	防彈法	c=1 d=1.165e-32 t=154004
fang dan fu 	防彈服	c=2 d=2.40565e-12 t=154004
fang dan yi 	防彈衣	c=4 d=1.12977e-13 t=154004
fang dao 	放到	c=4 d=0.00900478 t=154004
fang dao le 	放到了	c=2 d=5.91757e-05 t=154004
fang di chan 	房地產	c=1 d=0.0203434 t=154004
fang fa 	方法	c=220 d=1.28393 t=154004
fang fa da 	方法大	c=1 d=4.43846e-33 t=154004
fang fa lun 	方法論	c=1 d=1.89281e-36 t=154004
fang fan 	防範	c=1 d=9.28849e-15 t=154004
fang fang mian mian 	方方面面	c=3 d=0.0699482 t=154004
fang gu wen 	方顧問	c=1 d=3.15981e-06 t=154004
fang gui 	房規	c=1 d=1.82553e-22 t=154004
fang guo 	放過	c=2 d=0.00054485 t=154004
fang hui 	放回	c=1 d=3.05113e-06 t=154004
fang huo 	放火	c=2 d=7.58256e-10 t=154004
fang huo qiang 	防火牆	c=2 d=1.5196e-11 t=154004
fang jia 	放假	c=1 d=6.41874e-79 t=154004
fang jian 	房間	c=79 d=0.281229 t=154004
fang jian nei 	房間內	c=8 d=0.106515 t=154004
fang jian nei bu 	房間內部	c=2 d=1.33876e-07 t=154004
fang jian xin xi 	房間信息	c=1 d=0.00105946 t=154004
fang jin 	放進	c=1 d=5.88667e-61 t=154004
fang jin qu 	放進去	c=1 d=1.108e-30 t=154004
fang ju 	防具	c=1 d=0.722527 t=154004
fang jue 	方覺	c=1 d=0.00937227 t=154004
fang jun gen 	方均根	c=1 d=0.196912 t=154004
fang kai 	放開	c=3 d=0.634448 t=154004
fang kong 	防控	c=9 d=1.38016e-08 t=154004
fang kuan 	放寬	c=2 d=0.909373 t=154004
fang kuang 	方框	c=2 d=0.565525 t=154004
fang lang 	放浪	c=2 d=0.951229 t=154004
fang men 	房門	c=1 d=4.53136e-12 t=154004
fang mian 	方面	c=86 d=0.806824 t=154004
fang na er 	放哪兒	c=1 d=9.1992e-19 t=154004
fang qi 	放棄	c=20 d=0.818731 t=154004
